t [s]	V_veh [km/h]	pente [0]	rapport [-]	q_carb [mg/cp]
1184.7	76.51	0	6	25.739
1184.8	76.61	0	6	25.725
1184.9	76.76	0	6	25.71
1185	76.82	0	6	25.711
1185.1	76.99	0	6	25.508
1185.2	77.04	0	6	24.952
1185.3	77.17	0	6	24.021
1185.4	77.25	0	6	22.56
1185.5	77.33	0	6	21.284
1185.6	77.44	0	6	20.423
1185.7	77.52	0	6	20.097
1185.8	77.61	0	6	19.94
1185.9	77.64	0	6	19.87
1186	77.75	0	6	19.831
1186.1	77.81	0	6	19.837
1186.2	77.87	0	6	19.823
1186.3	77.93	0	6	19.826
1186.4	78.02	0	6	19.816
1186.5	78.07	0	6	19.808
1186.6	78.17	0	6	19.802
1186.7	78.22	0	6	19.797
1186.8	78.31	0	6	19.789
1186.9	78.36	0	6	19.797
1187	78.42	0	6	19.788
1187.1	78.51	0	6	19.781
1187.2	78.55	0	6	19.586
1187.3	78.65	0	6	19.083
1187.4	78.69	0	6	18.756
1187.5	78.77	0	6	18.583
1187.6	78.81	0	6	18.51
1187.7	78.89	0	6	18.477
1187.8	78.93	0	6	18.459
1187.9	79.03	0	6	18.447
1188	79.03	0	6	18.457
1188.1	79.14	0	6	18.448
1188.2	79.17	0	6	18.445
1188.3	79.23	0	6	18.444
1188.4	79.3	0	6	18.436
1188.5	79.34	0	6	18.428
1188.6	79.42	0	6	18.423
1188.7	79.45	0	6	18.419
1188.8	79.54	0	6	18.414
1188.9	79.57	0	6	18.409
1189	79.63	0	6	18.52
1189.1	79.69	0	6	18.719
1189.2	79.73	0	6	18.772
1189.3	79.81	0	6	18.783
1189.4	79.87	0	6	18.801
1189.5	79.93	0	6	18.798
1189.6	80	0	6	18.573
1189.7	80.03	0	6	17.854
1189.8	80.1	0	6	17.293
1189.9	80.14	0	6	17.039
1190	80.18	0	6	16.494
1190.1	80.23	0	6	15.952
1190.2	80.26	0	6	15.746
1190.3	80.31	0	6	15.668
1190.4	80.34	0	6	15.623
1190.5	80.34	0	6	15.595
1190.6	80.41	0	6	15.584
1190.7	80.45	0	6	15.579
1190.8	80.45	0	6	15.575
1190.9	80.49	0	6	15.571
1191	80.52	0	6	15.562
1191.1	80.55	0	6	15.554
1191.2	80.59	0	6	15.552
1191.3	80.61	0	6	15.55
1191.4	80.61	0	6	15.57
1191.5	80.67	0	6	15.836
1191.6	80.7	0	6	16.332
1191.7	80.73	0	6	16.553
1191.8	80.8	0	6	16.615
1191.9	80.82	0	6	16.752
1192	80.87	0	6	16.958
1192.1	80.93	0	6	17.017
1192.2	80.94	0	6	17.033
1192.3	81	0	6	17.038
1192.4	81.06	0	6	17.039
1192.5	81.08	0	6	17.015
1192.6	81.12	0	6	19.63
1192.7	81.15	0	6	21.694
1192.8	81.15	0	6	23.633
1192.9	81.18	0	6	26.809
1193	81.24	0	6	27.597
1193.1	81.24	0	6	27.513
1193.2	81.28	0	6	27.153
1193.3	81.35	0	6	27.041
1193.4	81.44	0	6	27.351
1193.5	81.48	0	6	28.641
1193.6	81.63	0	6	29.859
1193.7	81.76	0	6	30.692
1193.8	81.82	0	6	31.187
1193.9	81.96	0	6	30.603
1194	82.12	0	6	28.612
1194.1	82.25	0	6	27.663
1194.2	82.36	0	6	27.292
1194.3	82.48	0	6	27.093
1194.4	82.61	0	6	26.499
1194.5	82.71	0	6	24.714
1194.6	82.8	0	6	22.844
1194.7	82.88	0	6	21.561
1194.8	82.98	0	6	20.404
1194.9	83.05	0	6	19.258
1195	83.09	0	6	18.293
1195.1	83.12	0	6	17.788
1195.2	83.19	0	6	17.335
1195.3	83.24	0	6	17.137
1195.4	83.28	0	6	17.062
1195.5	83.31	0	6	17.003
1195.6	83.34	0	6	16.976
1195.7	83.4	0	6	16.99
1195.8	83.45	0	6	17.192
1195.9	83.49	0	6	17.25
1196	83.52	0	6	17.273
1196.1	83.54	0	6	17.058
1196.2	83.59	0	6	16.97
1196.3	83.66	0	6	16.993
1196.4	83.71	0	6	17.152
1196.5	83.74	0	6	17.002
1196.6	83.76	0	6	16.94
1196.7	83.81	0	6	16.919
1196.8	83.84	0	6	16.96
1196.9	83.9	0	6	16.972
1197	83.95	0	6	16.923
1197.1	83.98	0	6	17.047
1197.2	84.01	0	6	17.169
1197.3	84.06	0	6	17.019
1197.4	84.09	0	6	17.117
1197.5	84.13	0	6	17.185
1197.6	84.17	0	6	17.201
1197.7	84.22	0	6	17.012
1197.8	84.24	0	6	17.138
1197.9	84.29	0	6	17.179
1198	84.31	0	6	17.19
1198.1	84.38	0	6	17.191
1198.2	84.43	0	6	17.187
1198.3	84.45	0	6	17.112
1198.4	84.5	0	6	17.021
1198.5	84.52	0	6	16.889
1198.6	84.6	0	6	16.843
1198.7	84.62	0	6	16.824
1198.8	84.63	0	6	16.817
1198.9	84.69	0	6	16.81
1199	84.73	0	6	16.807
1199.1	84.78	0	6	16.991
1199.2	84.8	0	6	17.088
1199.3	84.86	0	6	17.607
1199.4	84.9	0	6	18.068
1199.5	84.96	0	6	18.71
1199.6	84.99	0	6	19.826
1199.7	85.06	0	6	20.26
1199.8	85.11	0	6	20.661
1199.9	85.2	0	6	21.58
1200	85.27	0	6	22.542
1200.1	85.35	0	6	22.968
1200.2	85.42	0	6	22.768
1200.3	85.51	0	6	22.632
1200.4	85.6	0	6	22.383
1200.5	85.65	0	6	22.114
1200.6	85.71	0	6	22.024
1200.7	85.79	0	6	21.985
1200.8	85.88	0	6	21.967
1200.9	85.94	0	6	21.965
1201	86.02	0	6	21.956
1201.1	86.09	0	6	21.943
1201.2	86.16	0	6	21.931
1201.3	86.24	0	6	21.922
1201.4	86.29	0	6	21.247
1201.5	86.36	0	6	20.021
1201.6	86.44	0	6	18.753
1201.7	86.47	0	6	18.187
1201.8	86.52	0	6	17.86
1201.9	86.55	0	6	17.524
1202	86.6	0	6	17.408
1202.1	86.65	0	6	17.347
1202.2	86.69	0	6	17.321
1202.3	86.72	0	6	17.309
1202.4	86.78	0	6	17.511
1202.5	86.81	0	6	17.431
1202.6	86.84	0	6	17.27
1202.7	86.88	0	6	17.096
1202.8	86.92	0	6	16.156
1202.9	86.95	0	6	15.304
1203	86.96	0	6	14.995
1203.1	86.99	0	6	14.885
1203.2	87.01	0	6	14.84
1203.3	87.04	0	6	14.775
1203.4	87.03	0	6	14.61
1203.5	87.08	0	6	14.542
1203.6	87.08	0	6	14.516
1203.7	87.09	0	6	14.504
1203.8	87.11	0	6	14.499
1203.9	87.13	0	6	14.629
1204	87.17	0	6	15.276
1204.1	87.2	0	6	18.115
1204.2	87.23	0	6	19.342
1204.3	87.31	0	6	19.658
1204.4	87.36	0	6	19.771
1204.5	87.42	0	6	19.806
1204.6	87.48	0	6	19.562
1204.7	87.54	0	6	19.47
1204.8	87.61	0	6	19.233
1204.9	87.63	0	6	19.122
1205	87.67	0	6	19.081
1205.1	87.73	0	6	19.007
1205.2	87.78	0	6	18.76
1205.3	87.82	0	6	18.676
1205.4	87.87	0	6	18.65
1205.5	87.91	0	6	18.637
1205.6	87.95	0	6	18.446
1205.7	88	0	6	18.131
1205.8	88.06	0	6	17.266
1205.9	88.09	0	6	16.526
1206	88.12	0	6	16.387
1206.1	88.14	0	6	16.427
1206.2	88.2	0	6	16.435
1206.3	88.23	0	6	16.432
1206.4	88.26	0	6	16.428
1206.5	88.26	0	6	16.428
1206.6	88.32	0	6	16.425
1206.7	88.34	0	6	16.421
1206.8	88.38	0	6	16.42
1206.9	88.4	0	6	16.42
1207	88.45	0	6	16.417
1207.1	88.48	0	6	16.41
1207.2	88.51	0	6	16.41
1207.3	88.55	0	6	16.413
1207.4	88.59	0	6	16.406
1207.5	88.62	0	6	16.4
1207.6	88.61	0	6	16.4
1207.7	88.68	0	6	16.4
1207.8	88.69	0	6	16.397
1207.9	88.73	0	6	16.395
1208	88.77	0	6	16.393
1208.1	88.8	0	6	16.39
1208.2	88.84	0	6	16.39
1208.3	88.87	0	6	16.391
1208.4	88.9	0	6	16.39
1208.5	88.93	0	6	16.386
1208.6	88.95	0	6	16.382
1208.7	88.99	0	6	16.376
1208.8	89.04	0	6	16.379
1208.9	89.06	0	6	16.377
1209	89.09	0	6	16.374
1209.1	89.15	0	6	16.374
1209.2	89.15	0	6	16.374
1209.3	89.16	0	6	16.363
1209.4	89.21	0	6	16.363
1209.5	89.24	0	6	16.361
1209.6	89.26	0	6	16.365
1209.7	89.31	0	6	16.361
1209.8	89.34	0	6	16.359
1209.9	89.36	0	6	16.357
1210	89.39	0	6	16.354
1210.1	89.41	0	6	16.348
1210.2	89.46	0	6	16.349
1210.3	89.5	0	6	16.349
1210.4	89.5	0	6	16.349
1210.5	89.55	0	6	16.342
1210.6	89.57	0	6	16.337
1210.7	89.59	0	6	16.337
1210.8	89.62	0	6	16.339
1210.9	89.66	0	6	16.332
1211	89.69	0	6	16.377
1211.1	89.7	0	6	18.968
1211.2	89.79	0	6	20.454
1211.3	89.84	0	6	20.644
1211.4	89.88	0	6	19.238
1211.5	89.96	0	6	17.708
1211.6	89.97	0	6	16.909
1211.7	89.99	0	6	16.596
1211.8	90.03	0	6	16.469
1211.9	90.07	0	6	16.421
1212	90.09	0	6	16.399
1212.1	90.12	0	6	16.391
1212.2	90.17	0	6	16.386
1212.3	90.17	0	6	16.382
1212.4	90.22	0	6	16.382
1212.5	90.27	0	6	16.388
1212.6	90.29	0	6	16.388
1212.7	90.31	0	6	16.38
1212.8	90.34	0	6	16.377
1212.9	90.38	0	6	16.39
1213	90.41	0	6	16.401
1213.1	90.43	0	6	16.401
1213.2	90.47	0	6	16.404
1213.3	90.48	0	6	17.968
1213.4	90.54	0	6	19.579
1213.5	90.62	0	6	19.872
1213.6	90.63	0	6	19.737
1213.7	90.67	0	6	18.793
1213.8	90.75	0	6	17.931
1213.9	90.78	0	6	17.632
1214	90.8	0	6	17.524
1214.1	90.85	0	6	17.482
1214.2	90.9	0	6	17.463
1214.3	90.92	0	6	17.449
1214.4	90.97	0	6	17.448
1214.5	91	0	6	17.446
1214.6	91.03	0	6	17.44
1214.7	91.07	0	6	17.437
1214.8	91.13	0	6	17.439
1214.9	91.13	0	6	17.439
1215	91.18	0	6	17.43
1215.1	91.21	0	6	17.429
1215.2	91.27	0	6	17.43
1215.3	91.29	0	6	17.444
1215.4	91.31	0	6	17.435
1215.5	91.37	0	6	17.436
1215.6	91.41	0	6	17.436
1215.7	91.43	0	6	17.43
1215.8	91.48	0	6	17.428
1215.9	91.52	0	6	17.428
1216	91.53	0	6	17.674
1216.1	91.59	0	6	17.772
1216.2	91.64	0	6	17.808
1216.3	91.67	0	6	17.542
1216.4	91.71	0	6	17.489
1216.5	91.74	0	6	17.656
1216.6	91.77	0	6	17.712
1216.7	91.81	0	6	17.714
1216.8	91.85	0	6	17.716
1216.9	91.89	0	6	17.724
1217	91.93	0	6	17.722
1217.1	91.97	0	6	17.714
1217.2	92.01	0	6	17.717
1217.3	92.05	0	6	17.717
1217.4	92.07	0	6	17.715
1217.5	92.13	0	6	17.493
1217.6	92.17	0	6	17.378
1217.7	92.21	0	6	17.342
1217.8	92.22	0	6	17.325
1217.9	92.26	0	6	17.324
1218	92.32	0	6	17.327
1218.1	92.33	0	6	17.324
1218.2	92.38	0	6	17.32
1218.3	92.4	0	6	17.319
1218.4	92.44	0	6	17.31
1218.5	92.48	0	6	17.091
1218.6	92.51	0	6	16.397
1218.7	92.52	0	6	15.855
1218.8	92.56	0	6	15.548
1218.9	92.57	0	6	15.413
1219	92.58	0	6	15.364
1219.1	92.63	0	6	15.345
1219.2	92.65	0	6	15.339
1219.3	92.64	0	6	15.333
1219.4	92.69	0	6	15.333
1219.5	92.69	0	6	15.337
1219.6	92.69	0	6	15.335
1219.7	92.76	0	6	15.335
1219.8	92.75	0	6	15.336
1219.9	92.76	0	6	15.332
1220	92.79	0	6	15.375
1220.1	92.8	0	6	15.616
1220.2	92.82	0	6	15.685
1220.3	92.87	0	6	15.706
1220.4	92.87	0	6	15.712
1220.5	92.88	0	6	15.717
1220.6	92.92	0	6	15.716
1220.7	92.93	0	6	15.535
1220.8	92.93	0	6	15.396
1220.9	92.97	0	6	15.351
1221	92.97	0	6	15.338
1221.1	92.99	0	6	15.334
1221.2	93	0	6	15.33
1221.3	93.01	0	6	15.328
1221.4	93.06	0	6	15.327
1221.5	93.06	0	6	15.329
1221.6	93.05	0	6	15.322
1221.7	93.09	0	6	15.324
1221.8	93.11	0	6	15.326
1221.9	93.11	0	6	15.585
1222	93.14	0	6	15.669
1222.1	93.15	0	6	15.694
1222.2	93.17	0	6	15.7
1222.3	93.18	0	6	15.66
1222.4	93.2	0	6	15.423
1222.5	93.21	0	6	15.354
1222.6	93.28	0	6	14.913
1222.7	93.26	0	6	14.721
1222.8	93.26	0	6	14.663
1222.9	93.32	0	6	14.638
1223	93.31	0	6	14.634
1223.1	93.29	0	6	14.63
1223.2	93.32	0	6	14.626
1223.3	93.34	0	6	14.627
1223.4	93.33	0	6	14.627
1223.5	93.39	0	6	14.626
1223.6	93.37	0	6	14.625
1223.7	93.37	0	6	14.622
1223.8	93.4	0	6	14.623
1223.9	93.41	0	6	14.624
1224	93.43	0	6	14.624
1224.1	93.45	0	6	14.625
1224.2	93.44	0	6	14.624
1224.3	93.47	0	6	14.625
1224.4	93.49	0	6	14.627
1224.5	93.46	0	6	14.624
1224.6	93.49	0	6	14.626
1224.7	93.48	0	6	14.625
1224.8	93.51	0	6	14.62
1224.9	93.5	0	6	14.622
1225	93.53	0	6	14.623
1225.1	93.52	0	6	14.62
1225.2	93.53	0	6	14.621
1225.3	93.58	0	6	14.623
1225.4	93.57	0	6	14.623
1225.5	93.58	0	6	14.623
1225.6	93.6	0	6	14.624
1225.7	93.59	0	6	14.623
1225.8	93.62	0	6	14.622
1225.9	93.63	0	6	14.621
1226	93.64	0	6	14.619
1226.1	93.67	0	6	14.62
1226.2	93.66	0	6	14.625
1226.3	93.66	0	6	14.623
1226.4	93.7	0	6	14.62
1226.5	93.7	0	6	14.622
1226.6	93.71	0	6	14.623
1226.7	93.74	0	6	14.623
1226.8	93.75	0	6	14.621
1226.9	93.75	0	6	14.62
1227	93.75	0	6	14.62
1227.1	93.74	0	6	14.622
1227.2	93.79	0	6	14.619
1227.3	93.79	0	6	14.621
1227.4	93.78	0	6	14.621
1227.5	93.81	0	6	14.622
1227.6	93.83	0	6	14.617
1227.7	93.81	0	6	14.616
1227.8	93.86	0	6	14.617
1227.9	93.85	0	6	14.618
1228	93.87	0	6	14.619
1228.1	93.9	0	6	14.62
1228.2	93.89	0	6	14.621
1228.3	93.88	0	6	14.62
1228.4	93.92	0	6	14.619
1228.5	93.92	0	6	14.618
1228.6	93.93	0	6	14.617
1228.7	93.95	0	6	14.617
1228.8	93.93	0	6	14.616
1228.9	93.98	0	6	14.617
1229	93.99	0	6	14.616
1229.1	93.99	0	6	14.617
1229.2	94.02	0	6	14.769
1229.3	94.03	0	6	14.857
1229.4	94.01	0	6	14.901
1229.5	94.04	0	6	14.915
1229.6	94.04	0	6	14.915
1229.7	94.04	0	6	14.913
1229.8	94.08	0	6	14.911
1229.9	94.08	0	6	14.914
1230	94.09	0	6	14.914
1230.1	94.12	0	6	14.916
1230.2	94.13	0	6	14.918
1230.3	94.13	0	6	14.916
1230.4	94.17	0	6	14.915
1230.5	94.17	0	6	14.92
1230.6	94.2	0	6	14.917
1230.7	94.19	0	6	14.913
1230.8	94.2	0	6	14.914
1230.9	94.24	0	6	14.914
1231	94.24	0	6	14.916
1231.1	94.25	0	6	14.915
1231.2	94.28	0	6	14.913
1231.3	94.25	0	6	14.915
1231.4	94.27	0	6	14.915
1231.5	94.3	0	6	14.949
1231.6	94.3	0	6	15.187
1231.7	94.33	0	6	15.267
1231.8	94.34	0	6	15.101
1231.9	94.33	0	6	14.972
1232	94.36	0	6	14.926
1232.1	94.37	0	6	14.914
1232.2	94.36	0	6	14.91
1232.3	94.39	0	6	14.909
1232.4	94.4	0	6	14.904
1232.5	94.42	0	6	14.905
1232.6	94.43	0	6	14.909
1232.7	94.44	0	6	14.912
1232.8	94.46	0	6	14.911
1232.9	94.48	0	6	14.906
1233	94.48	0	6	14.918
1233.1	94.52	0	6	14.918
1233.2	94.52	0	6	14.918
1233.3	94.52	0	6	14.918
1233.4	94.55	0	6	14.918
1233.5	94.54	0	6	14.92
1233.6	94.56	0	6	14.973
1233.7	94.6	0	6	15.011
1233.8	94.58	0	6	15.019
1233.9	94.62	0	6	15.02
1234	94.61	0	6	15.021
1234.1	94.62	0	6	15.033
1234.2	94.64	0	6	15.059
1234.3	94.64	0	6	15.066
1234.4	94.65	0	6	15.062
1234.5	94.68	0	6	15.063
1234.6	94.69	0	6	15.065
1234.7	94.68	0	6	15.067
1234.8	94.7	0	6	15.064
1234.9	94.7	0	6	15.065
1235	94.72	0	6	15.086
1235.1	94.75	0	6	15.087
1235.2	94.73	0	6	15.085
1235.3	94.75	0	6	15.083
1235.4	94.78	0	6	15.084
1235.5	94.78	0	6	15.089
1235.6	94.81	0	6	15.088
1235.7	94.81	0	6	15.083
1235.8	94.81	0	6	15.081
1235.9	94.86	0	6	15.083
1236	94.84	0	6	15.086
1236.1	94.87	0	6	15.081
1236.2	94.89	0	6	15.082
1236.3	94.86	0	6	15.085
1236.4	94.91	0	6	15.088
1236.5	94.91	0	6	15.083
1236.6	94.91	0	6	15.079
1236.7	94.94	0	6	15.079
1236.8	94.93	0	6	15.078
1236.9	94.95	0	6	15.082
1237	94.97	0	6	15.082
1237.1	94.98	0	6	15.078
1237.2	95.01	0	6	15.083
1237.3	95.01	0	6	15.067
1237.4	95.01	0	6	15.033
1237.5	95.07	0	6	15.021
1237.6	95.07	0	6	15.015
1237.7	95.06	0	6	15.008
1237.8	95.08	0	6	15.007
1237.9	95.06	0	6	15.008
1238	95.12	0	6	15.01
1238.1	95.12	0	6	15.012
1238.2	95.1	0	6	15.01
1238.3	95.13	0	6	15.003
1238.4	95.15	0	6	15.002
1238.5	95.16	0	6	15.005
1238.6	95.17	0	6	15.009
1238.7	95.18	0	6	15.005
1238.8	95.21	0	6	15.004
1238.9	95.23	0	6	15.006
1239	95.22	0	6	15.008
1239.1	95.24	0	6	15.007
1239.2	95.26	0	6	15.003
1239.3	95.26	0	6	15.002
1239.4	95.29	0	6	15.002
1239.5	95.28	0	6	15.061
1239.6	95.32	0	6	15.025
1239.7	95.33	0	6	15.009
1239.8	95.31	0	6	15.004
1239.9	95.33	0	6	15.005
1240	95.36	0	6	15
1240.1	95.34	0	6	14.998
1240.2	95.39	0	6	15
1240.3	95.38	0	6	15.004
1240.4	95.42	0	6	15.003
1240.5	95.41	0	6	15
1240.6	95.42	0	6	14.997
1240.7	95.44	0	6	14.997
1240.8	95.45	0	6	14.998
1240.9	95.45	0	6	15.036
1241	95.48	0	6	15.259
1241.1	95.48	0	6	15.344
1241.2	95.51	0	6	15.37
1241.3	95.52	0	6	15.478
1241.4	95.53	0	6	15.658
1241.5	95.57	0	6	15.722
1241.6	95.55	0	6	15.739
1241.7	95.58	0	6	15.909
1241.8	95.62	0	6	16.361
1241.9	95.6	0	6	16.521
1242	95.67	0	6	16.862
1242.1	95.66	0	6	17.705
1242.2	95.7	0	6	17.983
1242.3	95.76	0	6	18.082
1242.4	95.79	0	6	18.105
1242.5	95.82	0	6	18.11
1242.6	95.86	0	6	18.119
1242.7	95.88	0	6	18.113
1242.8	95.94	0	6	18.109
1242.9	95.97	0	6	18.11
1243	95.99	0	6	18.109
1243.1	96.04	0	6	18.107
1243.2	96.04	0	6	18.108
1243.3	96.11	0	6	18.106
1243.4	96.13	0	6	18.102
1243.5	96.16	0	6	18.099
1243.6	96.23	0	6	18.099
1243.7	96.24	0	6	18.098
1243.8	96.3	0	6	18.092
1243.9	96.32	0	6	18.096
1244	96.35	0	6	18.086
1244.1	96.4	0	6	18.093
1244.2	96.43	0	6	18.09
1244.3	96.44	0	6	18.095
1244.4	96.53	0	6	18.086
1244.5	96.51	0	6	18.572
1244.6	96.57	0	6	18.911
1244.7	96.62	0	6	18.925
1244.8	96.67	0	6	16.488
1244.9	96.68	0	6	13.776
1245	96.65	0	6	13.1
1245.1	96.67	0	6	12.847
1245.2	96.67	0	6	12.771
1245.3	96.62	0	6	12.739
1245.4	96.65	0	6	12.729
1245.5	96.61	0	6	12.723
1245.6	96.61	0	6	12.721
1245.7	96.6	0	6	12.72
1245.8	96.57	0	6	12.719
1245.9	96.57	0	6	12.719
1246	96.56	0	6	12.719
1246.1	96.54	0	6	12.719
1246.2	96.53	0	6	12.718
1246.3	96.5	0	6	12.718
1246.4	96.51	0	6	12.718
1246.5	96.5	0	6	12.717
1246.6	96.46	0	6	12.718
1246.7	96.48	0	6	12.718
1246.8	96.44	0	6	12.717
1246.9	96.44	0	6	12.717
1247	96.43	0	6	12.718
1247.1	96.4	0	6	12.717
1247.2	96.39	0	6	12.717
1247.3	96.38	0	6	12.918
1247.4	96.39	0	6	13.152
1247.5	96.38	0	6	13.234
1247.6	96.34	0	6	13.256
1247.7	96.36	0	6	13.263
1247.8	96.35	0	6	13.266
1247.9	96.33	0	6	13.267
1248	96.34	0	6	13.267
1248.1	96.31	0	6	13.267
1248.2	96.32	0	6	13.268
1248.3	96.3	0	6	13.266
1248.4	96.3	0	6	13.267
1248.5	96.3	0	6	13.266
1248.6	96.27	0	6	13.265
1248.7	96.28	0	6	13.266
1248.8	96.28	0	6	13.267
1248.9	96.26	0	6	13.269
1249	96.28	0	6	13.145
1249.1	96.23	0	6	12.899
1249.2	96.26	0	6	12.717
1249.3	96.24	0	6	12.521
1249.4	96.22	0	6	12.47
1249.5	96.22	0	6	12.452
1249.6	96.17	0	6	12.446
1249.7	96.18	0	6	12.444
1249.8	96.19	0	6	12.444
1249.9	96.12	0	6	12.444
1250	96.14	0	6	12.442
1250.1	96.11	0	6	12.443
1250.2	96.1	0	6	12.443
1250.3	96.11	0	6	12.441
1250.4	96.03	0	6	12.441
1250.5	96.05	0	6	12.44
1250.6	96.03	0	6	12.439
1250.7	96.01	0	6	12.439
1250.8	96.01	0	6	12.44
1250.9	95.97	0	6	12.44
1251	95.98	0	6	12.441
1251.1	95.97	0	6	12.44
1251.2	95.95	0	6	12.439
1251.3	95.95	0	6	12.44
1251.4	95.93	0	6	12.439
1251.5	95.91	0	6	12.522
1251.6	95.91	0	6	12.894
1251.7	95.87	0	6	13.035
1251.8	95.89	0	6	13.083
1251.9	95.87	0	6	13.095
1252	95.88	0	6	13.1
1252.1	95.86	0	6	13.104
1252.2	95.83	0	6	13.103
1252.3	95.83	0	6	13.102
1252.4	95.83	0	6	13.101
1252.5	95.8	0	6	13.103
1252.6	95.82	0	6	13.103
1252.7	95.8	0	6	13.104
1252.8	95.79	0	6	13.104
1252.9	95.79	0	6	13.102
1253	95.76	0	6	13.101
1253.1	95.76	0	6	13.101
1253.2	95.76	0	6	13.101
1253.3	95.77	0	6	13.102
1253.4	95.77	0	6	13.101
1253.5	95.73	0	6	13.102
1253.6	95.74	0	6	13.102
1253.7	95.74	0	6	13.102
1253.8	95.72	0	6	13.101
1253.9	95.72	0	6	13.102
1254	95.71	0	6	13.102
1254.1	95.69	0	6	13.103
1254.2	95.72	0	6	13.104
1254.3	95.71	0	6	13.103
1254.4	95.66	0	6	13.105
1254.5	95.67	0	6	13.104
1254.6	95.65	0	6	13.593
1254.7	95.67	0	6	13.963
1254.8	95.68	0	6	14.057
1254.9	95.67	0	6	14.093
1255	95.7	0	6	14.104
1255.1	95.67	0	6	14.107
1255.2	95.67	0	6	14.106
1255.3	95.71	0	6	14.106
1255.4	95.67	0	6	14.107
1255.5	95.7	0	6	14.107
1255.6	95.72	0	6	14.109
1255.7	95.69	0	6	14.107
1255.8	95.73	0	6	13.957
1255.9	95.71	0	6	13.9
1256	95.7	0	6	13.885
1256.1	95.72	0	6	13.962
1256.2	95.7	0	6	14.06
1256.3	95.73	0	6	14.094
1256.4	95.72	0	6	14.102
1256.5	95.71	0	6	14.106
1256.6	95.74	0	6	14.107
1256.7	95.74	0	6	14.108
1256.8	95.74	0	6	14.108
1256.9	95.75	0	6	14.107
1257	95.73	0	6	14.106
1257.1	95.78	0	6	14.108
1257.2	95.76	0	6	14.108
1257.3	95.76	0	6	14.107
1257.4	95.78	0	6	14.059
1257.5	95.74	0	6	13.698
1257.6	95.78	0	6	12.006
1257.7	95.73	0	6	10.96
1257.8	95.7	0	6	10.656
1257.9	95.71	0	6	10.533
1258	95.67	0	6	10.496
1258.1	95.63	0	6	10.481
1258.2	95.61	0	6	10.477
1258.3	95.58	0	6	10.476
1258.4	95.56	0	6	10.475
1258.5	95.53	0	6	10.475
1258.6	95.51	0	6	10.476
1258.7	95.51	0	6	10.477
1258.8	95.45	0	6	10.478
1258.9	95.42	0	6	10.479
1259	95.41	0	6	10.562
1259.1	95.35	0	6	10.621
1259.2	95.35	0	6	10.637
1259.3	95.32	0	6	10.643
1259.4	95.3	0	6	10.704
1259.5	95.28	0	6	11.012
1259.6	95.24	0	6	11.044
1259.7	95.22	0	6	11.051
1259.8	95.2	0	6	11.052
1259.9	95.17	0	6	11.053
1260	95.18	0	6	11.053
1260.1	95.11	0	6	11.052
1260.2	95.11	0	6	11.052
1260.3	95.1	0	6	11.051
1260.4	95.06	0	6	11.05
1260.5	95.04	0	6	11.051
1260.6	95.03	0	6	11.049
1260.7	94.98	0	6	11.049
1260.8	94.98	0	6	11.048
1260.9	94.94	0	6	11.047
1261	94.92	0	6	11.046
1261.1	94.92	0	6	11.046
1261.2	94.88	0	6	11.729
1261.3	94.89	0	6	13.333
1261.4	94.89	0	6	13.214
1261.5	94.85	0	6	10.416
1261.6	94.8	0	6	8.502
1261.7	94.74	0	6	7.68
1261.8	94.67	0	6	7.438
1261.9	94.64	0	6	7.341
1262	94.58	0	6	7.309
1262.1	94.51	0	6	7.296
1262.2	94.47	0	6	7.292
1262.3	94.39	0	6	7.292
1262.4	94.36	0	6	7.292
1262.5	94.3	0	6	7.293
1262.6	94.23	0	6	7.428
1262.7	94.2	0	6	7.463
1262.8	94.12	0	6	7.477
1262.9	94.08	0	6	7.537
1263	94.04	0	6	7.632
1263.1	93.97	0	6	7.89
1263.2	93.91	0	6	8.494
1263.3	93.89	0	6	8.861
1263.4	93.87	0	6	8.964
1263.5	93.77	0	6	9.093
1263.6	93.79	0	6	9.833
1263.7	93.74	0	6	10.104
1263.8	93.69	0	6	10.206
1263.9	93.69	0	6	12.441
1264	93.69	0	6	14.121
1264.1	93.73	0	6	14.612
1264.2	93.73	0	6	14.665
1264.3	93.72	0	6	14.688
1264.4	93.71	0	6	14.699
1264.5	93.75	0	6	14.704
1264.6	93.73	0	6	14.704
1264.7	93.73	0	6	14.709
1264.8	93.77	0	6	14.705
1264.9	93.75	0	6	14.705
1265	93.77	0	6	14.707
1265.1	93.81	0	6	14.707
1265.2	93.77	0	6	14.599
1265.3	93.82	0	6	14.466
1265.4	93.82	0	6	14.431
1265.5	93.81	0	6	14.421
1265.6	93.83	0	6	13.585
1265.7	93.84	0	6	12.433
1265.8	93.81	0	6	11.935
1265.9	93.8	0	6	11.881
1266	93.78	0	6	11.888
1266.1	93.79	0	6	11.892
1266.2	93.77	0	6	11.892
1266.3	93.74	0	6	11.89
1266.4	93.73	0	6	11.889
1266.5	93.74	0	6	11.888
1266.6	93.71	0	6	11.889
1266.7	93.7	0	6	11.921
1266.8	93.68	0	6	12.084
1266.9	93.64	0	6	12.146
1267	93.65	0	6	12.161
1267.1	93.65	0	6	12.168
1267.2	93.6	0	6	12.375
1267.3	93.62	0	6	12.581
1267.4	93.58	0	6	12.847
1267.5	93.59	0	6	13.902
1267.6	93.61	0	6	14.416
1267.7	93.6	0	6	14.529
